"East" "South" "Altitude" "jan01" "jan02" "jan03" "jan04" "jan05" "jan06" "jan07" "jan08" "jan09" "jan10" "jan11" "jan12" "jan13" "jan14" "jan15" "jan16" "jan17" "jan18" "jan19" "jan20" "jan21" "jan22" "jan23" "jan24" "jan25" "jan26" "jan27" "jan28" "jan29" "jan30" "jan31" "feb01" "feb02" "feb03" "feb04" "feb05" "feb06" "feb07" "feb08" "feb09" "feb10" "feb11" "feb12" "feb13" "feb14" "feb15" "feb16" "feb17" "feb18" "feb19" "feb20" "feb21" "feb22" "feb23" "feb24" "feb25" "feb26" "feb27" "feb28" "mar01" "mar02" "mar03" "mar04" "mar05" "mar06" "mar07" "mar08" "mar09" "mar10" "mar11" "mar12" "mar13" "mar14" "mar15" "mar16" "mar17" "mar18" "mar19" "mar20" "mar21" "mar22" "mar23" "mar24" "mar25" "mar26" "mar27" "mar28" "mar29" "mar30" "mar31"
660.89592650262 7128.86586323915 810 0 0 2.5 1.4 0 0 10.3 0 0 12 23.6 10.6 14.3 0 39 10 39.1 0 18.7 0 0 13.6 1.5 25 0 0 2.9 43.2 36.1 4.1 1.7 7.4 0 0 0 0 20 28.7 15 7.9 8.9 21.9 0 10 9.8 75.3 11.5 0 28.9 0 14.8 1.9 47.3 17.3 7.8 23.7 0.3 0 0 0 0 0 0 0 0 0 11.3 0 0 3.5 0.5 1.1 1.8 0 0 0 2.3 0 0 0 0 0 0 57.7 1.8 6.2 2.2 0 43.2 17.4
694.395618753499 7183.81316306571 900 0 3.5 0 0 0 0 27.3 37.5 0 0 23.5 0 33.8 32.1 0 0 0 0 35 10.5 8.7 2.9 0 11.4 0 0 0 0 2.6 34.9 0 3.4 90.9 0 2.6 0 6.8 7.5 7.7 0 0 21.8 0 0 5.2 1.7 8.6 0 0 0 0 0 9.1 8.9 0 25.8 0 0 0 0 0 0 0 0 3 4.7 0 1.2 0 7.6 17.5 0 0 0 0 0 0 0 0 0 7.4 0 0 0 0 4.5 5.6 0 8.4 12.5
674.305306638883 7185.93964524599 924 1.8 3 0 0.8 0 0 23.8 0 8.8 5.8 4.4 7.4 29.2 0 5.8 3.2 7.8 1.2 36.2 13.8 24.2 7.6 12.6 15 20.8 0 14 22 0 25.6 33.8 18.6 0.8 0 NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
685.915135645419 7176.54354579119 910 0 11 0 0 0 38.8 0 43.4 0 16.4 13.8 2.8 25 0 0 0 21.2 0 28.8 15.8 40.8 29.2 4.8 37.2 0 0 0 8.6 0 68.8 0 4 19 0 3 0 12.1 37 8 2.2 0 83.8 0 2.4 5.4 17 11.4 0 0 0 4 28.6 3.4 41.4 8.8 6.6 1.2 0 0 0 0 4.4 1 0 5 4 0 0 2.8 5.2 21.2 0 0 3.8 0 0 0 0 0 0 0 0 0 2.6 0 0 12 0 15.8 15
644.092306454463 7182.59852842581 901 0 0 0 0 6.2 0 38 9.3 0 0 0 20.6 39.8 1.2 6.2 15.6 17.9 27.2 28.4 9.6 16.9 34.5 0 24.4 8.2 0 10.3 0 9.6 0 21.4 0 0 10.6 0 8 15.9 8.6 4.2 16 8.8 3.4 0 6.2 30 61 39.4 0 9.2 8.2 0 0 0 0 0 30.2 18.8 0 0 0 0 0 0 6.3 0 0 0 0 0 10.8 10.7 0 0 0 0 0 0 0 0 0 0 0 0 1.2 9 0 36.2 0 8.6 10.8
649.26320724547 7195.46899139927 890 0 1.8 0 0 0 9.1 5.7 4.8 2.9 6.1 16.3 22.5 28.9 0 0 0 3.8 0 4.1 10.1 6.6 2 0 0 0 3.2 3.8 0 0 18.3 8.9 0 2.1 7.9 0.8 16.8 9.3 12.9 51 4.3 0 15.3 9.5 17.2 0 18.9 11 0 0 0 28.8 0 0.9 0 0 19.2 1.8 0 0.3 0 0 1.9 0.3 8 0 0 0 0.2 5.1 0 0 0 2.1 0 0 0 0 0 0 0 0 0 0 0 0 11.1 12.3 0 10.5 10.6
637.660109399591 7208.51885968064 800 0 2.9 14.8 2.4 0 12.1 36.8 2.1 5.6 0 17.6 9.6 24.3 0 0 0 0 7.1 21.5 10.8 15.2 18.5 0 0 39.2 0 16.8 0 1.7 6.5 55.5 4.4 4.1 0 12.7 0 21.5 37.9 51 4.2 29.8 6.8 0 11.4 35.9 14.6 30 0 0 0 0 0 5 0 2.7 32.3 0 0 0 0 0 0 0 0 0 0 0 0 3.3 16.3 24.7 1.5 0 6.4 0 0 0 0 0 0 0 0 21.4 0 0 7.2 17.9 2.1 0.9 18.6
649.174345499669 7201.99436420378 781 0 1.6 6.7 0 0 4.2 15.8 0 1.3 15.8 2.1 34.4 32.1 14.2 0 0 0 15.4 18.7 11.6 19.8 8.4 5.3 1.2 0 0 0 0 0 32.5 15.4 23.2 8.5 0 0 13.4 6.1 36.1 18.5 6.6 32.5 0 20.5 0 24.5 8.8 33.5 14.3 0 0 2.5 12.3 1.8 4.8 11.1 20.4 38.5 1.3 0 0 0 0 0 0 0 0 0 0 0 0 21.9 0 0 0 0 0 0 0 0 0 0 0 0 0 4.5 12.3 5.6 5.2 9.4 0
689.756401590223 7211.57807324273 980 0 0 0 0 0 0 0 0 0 0 37.8 25.6 53.2 0 0 17.8 22.4 4.6 32.6 9 6.7 5.4 12.4 31.2 12.6 0 0 0 9.8 12.4 0 0 12.5 0 22.6 0 29.6 24.5 0 0 13.8 7.4 0 28.7 5.4 28.8 24.1 5.8 0 0 0 0 16.4 0 7.6 3.4 8.7 0 0 0 0 0 0 0 0 0 0 0 0 0 25.6 0 0 10.3 0 0 0 0 0 0 0 0 0 0 0 0 8.6 0 0 18.6
610.885007512754 7219.83987736698 NA 0 0 0 0 29.6 0 0 11 37.7 0 0 7.7 48.4 0 0 1.4 27.8 1.9 67.5 7.5 1.2 32.5 0 11.3 0 0 0 0 0 0 24.9 0 14.5 22 7.5 3.7 10.2 32.5 9.7 0 25.9 22.5 0 27.4 2.4 18.7 19.9 2.2 0 2 0 1.9 5.2 3.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.3 0 20.4 0 0 0 0 0 0 0 0 0 0 0 24.1 14.3 0.6 0 11 0 0 26.7
646.171102592992 7219.5284698344 750 0 7.9 0.6 0 0 1.5 22.5 0.8 0.9 0 23.6 10.5 64.6 0 0 0 23.5 0 22.2 6.2 15.2 18.6 0 4.3 0 0 53.4 1.7 0 38.9 37.3 1.8 19.9 6.3 2.9 0 8.6 17.7 8.9 23.3 32.4 7.4 0 18.5 0.3 8.5 9.3 1.8 0 3 0 0 0 0 48.1 37.5 49.7 0 0 0 0 0 0 0 0 0 0 0 5.2 0 30.9 2.5 0 1.1 0 0 0 0 0 0 0 0 0 0 0 6 39.1 0 0.7 23.1
689.26862325171 7226.50834655557 938 0 0 0 0 0 0 0 9.9 0 19.8 0 62.4 0 0 0 0 0 0 49.9 0 0 0 0 0 19.8 0 0 0 9.9 0 6 0 0 0 0 0 0 18.9 12.9 0 23.1 16.6 0 0 19.8 0 6 19.8 0 0 9.9 0 26.1 12.2 0 0 9.9 0 0 0 0 0 0 0 0 0 0 0 0 0 19.8 9.9 9.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23.8 0
636.236268661255 7234.37386806933 520 0 0 0 7.7 0 10.3 28.6 0 0 3.5 21.9 8.5 25.7 0 0 0 60.7 0 36.9 34.3 4.7 0 12.9 0 0 0 0 4 31.3 0 11.5 15.8 35.6 0 55 0 0 33.1 0 2.1 9.8 5.5 0 8.2 0 17.3 8.5 0 0 12.2 2.5 0 4.3 9 0 9.9 3.8 0 0 0 0 0 5.8 0 0 0 0 0 2.8 7.3 31.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.7 10.6 0 1.4 22.7
611.999850672904 7145.98930810922 903 0 0 0 0 0 0 0 0 0 5.5 0 14.5 26 0 0 2.3 18 12.5 13.6 8.3 0 40.7 0 4.1 0 0 3 5 0 0 29 2.5 15 0 5 3.5 15 17.5 32 9.7 10 51.5 0 7 18 12.5 9.5 0 0 0 8 0 0 2 4.5 66 49 0 0 0 0 0 0 0 0 0 0.8 0 0 0 9.6 0 0 0 0 0 3 0 0 0 0 0 3.3 17 12.5 10 56 2.3 49 18
649.016650194261 7138.51120812185 820 0 0 2.7 0 0 0 9.4 1.1 0 1 13 12.7 17.5 0 0 1.2 28.4 1.9 3.6 3.8 0 10.6 40 12.9 4.6 0 50.6 9 4.6 0.4 2.6 0 0 0 7.4 0 8.2 35.1 16.4 12.1 19.1 24.6 21.5 0 16.4 23.7 9.1 0 3.7 0 28.2 4.8 4.4 10.7 37.8 6.1 0 0 0 0 0 0 0.5 0 1.6 0 0 0 0 0 0 2.8 0 0 0 0 0 2.2 0 0 0 0 1.9 31.6 26.9 0 3.5 4.1 26.9 18.7
668.021315296981 7148.00946852844 920 6.2 0 0 0 0 0 64.5 0 0 0 20.5 9.3 0 0 26.5 0 5.4 0 48.7 1.4 5.6 28.1 0 5.3 0.9 0.9 0 7.7 12.1 18.5 24.6 1 0 0 3.5 0 26.3 40.2 17 0 17.4 9.7 0 1.3 0 27.9 7.3 5.2 36.2 0 5.2 0 26.7 12 14.3 0.8 0 0 0 0 0 0.8 0 0 4.2 0.8 0 0 8.3 0.5 0.5 0.1 6.3 0 0 0 0 1.3 0 0 0 0 27 0 2.5 3.5 4.2 4.4 21 24.4
685.502218901756 7147.01101164381 913 5.7 0 1.1 1 0 2 49 4.1 0.4 3.5 10.5 6.8 8.7 0 0 0 33 4.5 33.3 0 7.8 3.3 4 24.3 0 0 0 0 18.2 20.9 0.9 0 14.4 0 3 0 14.3 29.8 2.9 2.5 16 13.8 0 1.3 16.3 23.5 13.2 0.5 0 0 0 15.5 25 1.5 7.9 9.7 1.5 0 0 0 0 2.2 5.7 3.8 8.1 8 3.6 4.6 2 20 18.5 11.3 10.1 3.1 2.5 0 0 0 0 8 2 0 0 0 0 0 7.5 2 26.3 29.3
618.9896687676 7186.54442260839 950 0 3.9 0 1.3 0 0 41.9 11.8 13.3 0 0 27.7 18.3 46.7 0 0 20 2.9 30.6 2.2 8.2 25.2 0 24.5 6.8 0 0 0 30.5 10.6 5.9 0 0 0 12.3 0 12.8 23.8 46.9 6 4.9 30.8 0 10.2 0 7.2 10.1 0 0 6.9 5.2 0 0 0.8 4.7 0 0 0 3.2 1.3 0 4.2 0 0 0 11.5 0 0 0 0 0 0 0 0 0 0 0 0 19.5 0 2.5 0 0 0 26 0.7 9.3 0 7.9 19.1
675.960754415526 7184.06788451859 884 2 2 2 2.8 0 0 59 0.2 5.4 6.2 4.2 5.8 27.6 0.2 14.8 0.8 5.8 3.6 28 12.4 23.4 7 2.4 9.6 7.8 0 16 20.8 0.2 25.2 15 0 3.2 0 0.8 0.2 2.8 34.4 7.8 4 6 96.4 0 2 12.4 69.4 18.8 0.2 0.4 0 13.8 0.2 0.8 5.8 9.2 15.4 21.8 0 0 0 1.4 1.6 0.8 2.8 2 2 0.6 0.6 0.2 1.6 14.8 0.4 3.2 0.2 0 0 0 0 0 0.2 0.4 0.8 2 0 0 6.8 9 1.8 5.4 12.8
631.798088880175 7125.5020245379 780 2.4 0 0 2.5 0 0 0 0 0 20.5 7 13 4.8 0 33.9 3.9 23.4 1.9 9.8 0 1.5 6.5 0 38.6 0.5 0 13.2 6.3 3.7 6.1 78.6 6.3 0.3 0 0 0 6 32.5 16.2 4.2 21.7 43 1.9 20 23.5 13.6 12.4 0 0 0 4.8 3.4 3.4 5 20.6 6.5 4.8 0 0 0 0 0 0.2 0 1 0 0.3 0 0 0.5 1.1 3 0 0 0 0 0 0 0 0.1 0 0 2.5 40.1 27 3.3 15.7 0 17.9 14.5
666.57172793265 7195.05548699295 940 0 2.3 0.4 2.5 42.3 0.3 7.5 0 4 1.3 28.4 8.7 26.7 0 0 22.8 9 1.5 29 7.9 16.7 5 5.9 4.8 0.4 0 1.5 0 0 4.2 22.2 0.2 4.7 0 0 0 3.6 24.8 0 8.4 6.5 57.9 0 2.3 14.1 90.4 25.4 7 0 17.9 23.8 0 1 10.1 25.2 6.7 55 0 0 0.5 0 0.7 0.6 1.1 2.6 5.6 0.2 0.7 0.5 1.6 24 7.4 1.6 0 0 0 0 0 0.6 0 0 0.4 1.5 0 0 15.1 10.7 0 6.6 17.1
662.235922085497 7187.77490745424 895 0 0 0 0 0 3.2 1.2 0 0 10 18.7 4.3 11.5 0 0 0 0 0 27.9 3.2 8.2 2.9 0 0 12.9 0 0 0 0 28.4 3.1 0 16.2 0 2.7 0 0 16.7 0 27.8 6.4 19.8 0 1.3 17.1 53.5 21.3 21.7 0 0 6.3 0 0 35.4 23.8 0 22.7 0 0 0 0 1.3 0 0 0 0 0 0 0 0 24.6 0 1.2 0 0 0 0 0 0 0 0 0 0 0 0 25.4 1.3 0 1.2 16.5
661.844179659741 7174.51931047197 902 6 1.6 1.4 4 0.2 0 42 0.2 3.2 0 3.2 7 22.2 0.2 0 12.6 4 0.2 28.8 29.8 2 72.6 0.2 2.4 7.8 0.2 3 1.6 0 13.4 11.2 0.2 0 0 6.2 0 2.2 24.2 11.8 16.6 12.6 45.2 0 2.2 7.4 42.4 19.2 3 0.2 0 2.8 0 0 8.4 1 0 16.2 0.2 0 0 0.2 0.8 0.8 2.6 0.6 0.6 0.2 0.6 0.4 1.8 12.2 0.4 5.4 0.4 0.2 0 0 0 0.2 0.2 0.4 0 16.6 0.2 1.8 3.4 6.8 4.2 4.2 23
657.912124658594 7170.07985807244 862 0 0 0 0 22.7 0 0 0 0 0 38.8 0 0 0 0 34.8 0 0 0 0 0 83.3 0 0 26.7 0 0 0 0 0 0 0 0 3.6 0 0 0 1.2 0 0 17.1 0 0 0 65.7 8.9 1 0 0.3 0 0 11 2.3 0 0 0 0 2.3 0 0 0 3.6 0 0 0 1.2 0 0 17.1 0 34.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 44.7 0 70.1 19.8
678.150029998472 7202.04188652997 977 0 4.6 0.6 0.4 6.4 0 25.2 0 27.4 13.8 17 7 65 0 4.6 5 11.6 1.2 24.8 0.8 15 10.8 0.2 8.8 0 2 0 0 0 7 2 0.2 0.6 0.2 4.2 0 15.8 16.2 0 0 0 3.8 0.2 5.4 8.6 16.6 19.2 0.6 0 0 53.8 0.2 3.2 1 13.8 13.8 8 0 0.2 0 0.4 0.4 1.8 0.8 0.8 4.8 0.4 0.8 1.4 3.4 17.4 0.2 8.6 0.8 0.2 0 0 0 0.2 0 0 0.4 4.6 0 0 3 12.2 0.2 1.2 21.2
623.657330119375 7147.73501076682 910 0 5 0.6 0.2 0 1.4 26.8 15.7 2.9 1 2.6 13.5 16.2 0 0 10 44.8 26 10 9.7 0 26.1 1 20.1 1.4 0 31.2 1.5 5 0 23.5 1.8 2.1 0 1 0 18 24.9 22.6 0.2 8.9 36.9 0.2 16 12.6 20.7 10.1 0.9 0 26.8 0.8 0.1 0.3 10.7 16 30.3 41.2 0 0 0 0 0 0 0.6 0.8 0 0.4 0 0 0.8 1 0.6 1.4 0.6 0 0 0 0 0 0 0.2 0 0.4 30 1.6 10.8 13.6 0.4 32 17.6
649.628723103827 7167.86024371772 878 2.4 0 3 2.1 12.3 0.5 16.3 0.1 0 0.6 5.1 10.4 36.8 0.2 0 2.8 27.6 0.2 45.2 3.9 1.5 12.2 0 1.3 5.3 0.7 0 28.1 0.6 0 16.1 0 0 0 22.2 0 13.9 26.6 2.2 13.8 19.2 23.1 0.2 2.7 22 28.9 16.1 0.4 0 0 4.3 0.9 0 1 9 17.6 5.3 0 0 0 0.3 0.7 0.2 1.1 0 1.4 0 0.3 1.3 2.4 6.7 7.2 0 0 0 0 0 0 0.4 0 1.3 0 0.5 5.7 0 1.6 26.6 2 20.7 17.4
671.120205224699 7198.89798325462 1050 18 1.5 22.5 10.3 0 0 9.5 13.1 29.2 17.3 0 20.4 0 7.5 0 27 0 3.5 17.2 13.9 17.3 22.8 13.2 0 0 0 0 0 5.7 7.3 19.2 21.2 0 0 5.9 0 8.8 18.2 0 15.7 26.2 0 24.6 0 19.5 67.2 31.8 0 0 0 55.5 5.3 0 17.3 11.7 24.6 13.5 9.5 1.3 13.3 0 1.9 20.6 12.2 9.9 12.4 7.2 1.9 4.6 16.8 31 19.3 0 0.5 0 12.8 1.9 0.7 0 5.4 0 3.5 0 7.1 10.6 17.1 13.7 0 7.3 1.5
671.213854520063 7206.28594162614 1100 0 0 0 0 0.7 0 0 0 0 0 0 21.2 37.8 0 0 25.3 9.8 0 0 0 20.9 11.8 0 0 0 0 0 0 0 3.1 0 0 0 0 0 0 3.8 13.5 0 0 8.4 0.3 0 0 0.4 17.7 0 16.9 0 0 0 0 0 0 0 0 22.1 0 0 0 0 0 0 0 0 0 0 0 0 0 15.2 3.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31.6 0 5.1 0
686.324186106208 7206.08619474314 900 0 5.9 0.5 0 0 0 24.1 0 29.9 0.6 51.6 6.5 70.8 0 3.3 28.3 12.3 0.2 30.6 13.9 17 4.4 32.1 14.8 0 8.2 0 0 5 22.4 0 2.7 14 0.9 6.9 0 31.1 23.4 0.2 8.9 18.8 5.7 0 7.2 18.7 11.5 4.7 14.7 0 0.2 65.3 0 5.2 0 6.9 10.8 1.3 0 0 0 3.9 0 6.4 3.5 2.1 2.3 0 0 5.9 4.9 18.9 0 16.6 2 0 0 0 0 0.7 0 0 1.1 0 0 0 3.3 7.5 0 1.4 21.1
681.215438104839 7184.36347181027 882 2 3.6 0.6 0 0 0 0 0 0.2 0 0 0 0.6 0 0.2 0 0 0 0 0 14 7 8.4 40.2 11.6 0 2.4 3.2 1.4 19.2 19.2 14 1.8 0 29.4 0 8.6 18.2 0.2 1.8 5 57.4 0 1 8 71.4 21 0.2 0 0 24.4 0 12 7.4 6.2 21.2 9.6 0 0 0 0.8 1 0.6 1.2 1 1.4 0.4 0.2 0.4 3.6 16.2 0.2 1.6 0 0 0 0 0.2 0 0 0.2 0 0.8 0 0.4 5.4 11.2 1 4.2 12.6
684.338260613314 7183.95527429945 NA 2 3.2 0.4 0 0 0 19 0.6 20.6 4.6 9.8 4 24.8 0 6.6 0.8 6.4 1.4 38.8 12.6 11.6 7.6 8 93.2 0 1 5.8 5 6.8 22.8 9.4 13.2 11.4 0 6 0.2 10 13.4 3.6 0.2 4 44 0 0.8 5.8 26.4 15.8 0.2 1.6 0 11 5.4 6.4 11.4 3.8 42.6 5.8 0 0 0 0.8 0.6 2.4 1.4 1.2 2 0.4 0 1.4 2.6 17.8 0.6 2.8 0.2 0 0 0 0 0 0 0.4 0 0.6 0.4 0.2 2.4 8.4 1.2 4.4 13.6
674.06460133581 7167.47454965082 879 4.8 1.2 1.2 0 0 0 40.4 0 0 12 5.2 4.8 20.6 0 14.2 0.6 11.2 1.2 58.6 11.4 13.8 5 0 70.8 0 0 0 5.6 0.4 44.4 4.4 0 0.4 0 6 0.2 12.6 43 6.6 5.2 9.8 75.6 0 1.8 7.2 51.8 16.8 0.6 5 1.6 1.8 0 6 8.6 5.4 7.2 2.8 0 0 0 0.2 2.2 3.4 3.2 5 2.8 0.6 1.4 0.6 3 9.4 0.8 17.4 0.8 0 0 0 0 0.2 0 1.2 0.4 0.6 0.2 3.6 0.6 24 3.2 10.4 22.6
665.26123578306 7184.27055756334 930 0 2.9 0.6 0 0 0 30 0 0 0 6.2 7.6 17.6 0 0 0 6.4 0 18.9 12.3 0 26.2 0 0 4.5 0 0 0 0 32.4 4.3 14.4 0 0 14.3 0 4.3 18.4 1.6 11.5 10 56 0 0 18.4 51 25.5 0 0 0 6 0 0 25 25.5 10 18.5 0 0 0 0 0 0 5.7 0 0 0 0 0 0 21.4 0 0 0 0 0 0 0 0 0 0 0 3.6 0 0 22 7.5 2 4.8 18.2
506.719742392927 7212.90457350153 690 0 0 60.8 0 0 0 7.5 0 0 0 14.6 23.6 13.7 0 0 0 0 0 0 0 4.1 5.7 0 24.1 0 5 0 29.1 0 0 16.3 5.7 5.9 7.5 5.3 3.3 32.3 8.4 9.3 1.4 15.1 40.9 0 9.1 5.9 64 3.7 0 0 0 4.5 0 5.3 0 4.3 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 15.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.6 6.7 8.4 29.2
561.172361849968 7137.9502993335 760 0 0 1.4 0 0 0.5 10.5 0 6.4 0 23.3 17.5 45.2 0 0 0 4 22.9 2.3 14.4 2.9 10 0 0 32.1 0 25.8 0 39.5 2.6 7.4 2.7 6.9 0 5.8 24.7 9.5 21 2.4 1.7 21.6 8.8 0 2.5 4.6 31.6 11.5 11.4 0 0 18.2 0 1.5 2.3 2 13.6 37 0 0 0 0 0 0 0 0 0 0 0 0 7.3 14 2.2 5 0 0 0 0 0 0 0 0 0 4.9 51.5 0 5.7 5 20.6 51.5 25.1
585.682504269396 7220.02204776304 790 0 0 5.5 0.3 22.6 17.2 0 10.9 0 12.1 12.5 89.2 5 0 4.3 7 20.5 0 21.8 6.7 0 4.8 0 35.2 4.3 0.3 35.5 15.4 1.9 0 28 0.4 0 1.7 0 0 6.3 32.8 3.3 0.7 13.5 6.2 0.3 3.3 8.6 45.7 16.3 0 1.2 0 5.1 18.2 0 0 0 0 42.5 0 0 0 0 0.3 0.1 0 0.2 0 0 0 0.7 12.4 0 0 0.2 3.4 0 0 0 0 0 0 0 0 5.4 0 0 0 7.2 1.3 22 26.4
532.118001624275 7129.57034270848 750 0 0 10.2 0 0 0 6.2 0 6.2 0 17 1.2 46.8 0 0 0 1.8 4.8 38.8 27.8 3.2 8.6 0 0 5.6 0 38.8 0 8.2 0 0 1.6 10.2 0 0 5.2 30 30.4 0 2.6 18.4 28 9.2 0 8.6 38.2 12.2 0 0 0 0 0 0 5.2 19.4 22.8 0 0.4 0 0 0 0 0 0 5.6 0 0 0 0 1.2 89.8 0 0 0 0 0 0 3.6 0 0 0 0 1.2 0 0.4 21.2 20.6 19.8 27.8 37
515.134421138141 7233.19470551216 808 0 0 5.3 3.1 0 0.3 0 0 1.8 0.4 1.4 54.6 38 0 0 0 2.5 0 0.8 14.4 5 12.3 0 7.6 0 5.6 0 0 2.1 0 0.2 0.9 4.2 13.6 0 1.4 14.8 13.6 0.6 0.9 12.7 18 5.9 7.1 0.2 77.2 1.1 0 0 2 6.2 0 0 2.6 10.4 0 9.9 0 0 0 0 0.9 0 0 0 0 0.6 0 0 13.4 0.9 0.6 0.2 0 0 0 0 0.5 0 0 0 0 2.6 0 0 2.2 2.6 11.6 8.2 46
600.652774665461 7199.60813205688 870 0 0 0 12 4.5 0 0 0 0 0 13.8 10.8 38.9 0 0 0 7.9 0 14 0 21.3 14.6 0 1.7 1.3 0 17.1 0 3.1 0 9.8 0 0 3.3 32.2 0 12 15.1 5.9 1.3 4.9 54.5 0 0 0 14.3 3.7 4.1 0 1.1 14.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.5 0 0 0 0 0 0 17.4 0 0 0 0 0 0 17.3 4.3 3.9 0 3.9 17.1
562.198155682907 7227.52480220441 780 0 0 5.4 1.7 10.5 0.5 0 0.8 9.9 0 0.6 17.5 41.5 0 0 16 10 0 2.9 3 0 22.1 0 12.6 18.7 0 5.5 1.8 0 1.3 14 1.2 0 0.7 5.1 0 18.3 7.7 7.9 9.7 17.1 8.4 0.1 5.3 4.6 21.4 3.5 0 1 0 1.8 0 0 0 0.4 0.4 28.9 0 0 0 0 0 0 0 0.3 0 0 0 0 0.4 12.3 15.7 0.4 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA
543.38225066733 7129.7815436092 770 0 0 0.9 0 0 5 7 0 6.4 0 29.2 13.7 22.2 0 0 0 0 4.1 3.1 12.5 2.2 2.6 0 0 3.4 0 10.7 0 3.6 0.4 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
541.894866420181 7185.157411785 893 0 0 15.8 0 8.8 0.2 0.4 0 21 0 9.6 21.4 13.2 0 4.8 0 0 0 17.4 0 48.2 3.4 0 0 0 0 1.2 0 6.4 15.4 9.4 0 8.2 34.5 16.3 9.7 15.1 11 14.5 15.5 19.6 22 0 5 10 44.5 7 0 0 0 1.6 0 0 9.3 1.4 0 0.6 23.5 0 0 1 0 0 0 0 0 0 0 0 10 6.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 7 8.6 28.4
599.021550910651 7157.47883283589 929 0 0 0 3 0 0 2.8 0 0 12 0 34.3 18.5 0 0 0 20.1 2.4 4.6 0 0 42.9 0 48.1 0 0 0 10.4 15.8 0.3 0 0 9 0 4.7 6.8 7 35.9 3.6 0 0 25.7 0 5.2 10 15 0 0 0 35 0 0 0 13.7 0 32.7 38.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34.7 0 0 0 0 0 7.5 0 0 0 0 5.5 0 30.6 7.1 3 12.7 35.2 17.6
521.783843644753 7183.35588414596 797 0 0 24.8 0 20.2 20.3 0 0 6.1 0 36.7 12.2 10 0 0 0 2.1 0 5.2 0 17.2 14.1 0 0 0 3.1 0 0 0 2.3 0.6 0 9.7 0.7 18.4 6.7 0 15.2 12.4 0 26.8 35.6 0 0 0 0 32.2 23 0 0 0 0 12.6 0 2.8 9 0 11 0 0 0 0 0 0 0 0 0 0 0 8.6 11.7 0 0 2.8 0 0 0 0 0 0 4.5 0 0 0 0 0 15.4 15.2 12.2 30.3
548.49008588722 7157.44988765955 790 3.1 0 7.9 0 0 5.5 0 0 4.1 21 20.8 15 32.4 0 0 0 55.1 0 7.6 16.8 12.2 1.4 0 0 3.7 0 26.5 0 18.7 0 35.5 4.6 13.8 0 0 0 14.6 4.1 4.2 0.7 14.2 15.5 0 0.2 0.9 26.5 10 7.9 0 0 0.2 0 9.1 13 30 10.9 13.7 6.9 0 0 0 0 0 0 0 0 0 0 0 0 31.9 5.2 0 0 0 0 0 0 0 0 0 0 0.1 0 41.9 0.2 12.4 2.4 33.3 23.9
580.288208446985 7165.94495044793 856 0 0 1.1 0 0 15 0 0 3 2.6 7.7 17.7 19.6 0 0 0 0 11 5 0 4 20.5 0 4.4 0 0 9.2 4.3 45 17.5 0 13 10.3 0 33 0 23 17.5 5.2 6.5 15.8 2.5 0 0 26 14.5 19 0 0 0 0 0 4.2 7.4 0 11.4 11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 1.6 0 0 0 0 0 4.8 4.9 27 3.7 28.8 0 13.3 28
530.120146871959 7166.72899898485 825 0 0 14.7 0 0 1.8 1 0 0 0 21.4 33 18.8 0 0 0 4.7 0 23.7 3.7 3.8 5.6 0 0 0 1.7 0.5 14.4 0 0 0 8.1 7.2 1.8 0 1.4 9.1 14.2 1.7 0.6 9.2 41.6 0 4.2 2.1 25.1 9.6 0 0 0 3 0 0 10.5 0 10.6 4.3 29.1 0 0 0 0.6 0 0 0 0 0 0 0 0.2 10.3 0 0 0 0 0 0 0 0 0 0.3 0 7.5 0 0 2.1 26.5 0 15.2 33.5
