"UTM_X","UTM_Y"
516.01290625,4948.3545
515.98521875,4948.341
515.96615625,4948.3255
515.9211875,4948.2975
515.90059375,4948.2705
515.8904375,4948.237
515.88559375,4948.2145
515.89040625,4948.1835
515.8931875,4948.153
515.88353125,4948.1165
515.8619375,4948.079
515.8471875,4948.0525
515.83575,4947.998
515.8415625,4947.967
515.83903125,4947.9345
515.85371875,4947.869
515.85321875,4947.844
515.85321875,4947.813
515.8575,4947.7665
515.8610625,4947.739
515.86509375,4947.7035
515.85796875,4947.6605
515.85925,4947.63
515.8455,4947.5815
515.84321875,4947.529
515.84165625,4947.5015
515.84621875,4947.4475
515.8754375,4947.43
515.888625,4947.388
515.9099375,4947.356
515.920625,4947.328
515.92821875,4947.2945
515.93609375,4947.2655
515.95384375,4947.2285
515.9591875,4947.1935
515.9609375,4947.164
515.9621875,4947.1245
515.96625,4947.0925
515.9695625,4947.067
515.9786875,4947.026
515.9961875,4946.99
516.00075,4946.9515
516.0040625,4946.9255
516.01471875,4946.884
516.0550625,4946.7825
516.06571875,4946.747
516.0725625,4946.71
516.10378125,4946.6715
516.11521875,4946.647
516.157625,4946.6205
516.2013125,4946.591
516.22746875,4946.5665
516.25590625,4946.522
516.25840625,4946.454
516.27059375,4946.4225
516.27415625,4946.3875
516.28759375,4946.358
516.29521875,4946.3275
516.30003125,4946.2675
516.30915625,4946.2595
516.3276875,4946.2125
516.3353125,4946.1715
516.3215625,4946.136
516.3060625,4946.1075
516.29209375,4946.085
516.27684375,4946.063
516.264125,4946.041
516.24759375,4946.0085
516.24021875,4945.9705
516.2465625,4945.9305
516.26559375,4945.877
516.27803125,4945.8305
516.316625,4945.7385
516.33921875,4945.7155
516.3585,4945.685
516.38059375,4945.6555
516.4024375,4945.6365
516.4174375,4945.614
516.4346875,4945.5655
516.44940625,4945.5295
516.46309375,4945.466
516.45878125,4945.4215
516.4539375,4945.3955
516.4470625,4945.3645
516.4465625,4945.336
516.4411875,4945.2945
516.43178125,4945.2495
516.421375,4945.2225
516.35328125,4945.173
516.344375,4945.1445
516.31971875,4945.1025
516.30828125,4945.08
516.30065625,4945.0495
516.2886875,4944.976
516.27775,4944.931
516.279,4944.9025
516.27440625,4944.853
516.271625,4944.835
516.25990625,4944.8085
516.240875,4944.78
516.22103125,4944.745
516.20453125,4944.7265
516.1770625,4944.6985
516.14709375,4944.6805
516.1066875,4944.653
516.087125,4944.638
516.0475,4944.6125
516.033,4944.59
516.02053125,4944.5505
516.00096875,4944.5095
515.98621875,4944.452
515.97221875,4944.4075
515.951375,4944.342
515.9234375,4944.319
515.90003125,4944.2935
515.8454375,4944.2775
515.80578125,4944.265
515.8001875,4944.226
515.81959375,4944.1825
515.8270625,4944.1445
515.83571875,4944.119
515.818,4944.07
515.82134375,4944.03
515.8366875,4943.946
515.8393125,4943.888
515.858125,4943.8605
515.8746875,4943.83
515.90446875,4943.769
515.91390625,4943.7255
515.90734375,4943.6945
515.90459375,4943.657
515.90440625,4943.615
515.90240625,4943.5755
515.91440625,4943.5455
515.9175,4943.509
515.916,4943.469
515.90615625,4943.443
515.866875,4943.366
515.8349375,4943.3225
515.81771875,4943.284
515.81621875,4943.259
515.81421875,4943.221
515.81225,4943.1925
515.825,4943.1365
515.8354375,4943.12
515.829375,4943.083
515.8299375,4943.0495
515.8338125,4942.998
515.8463125,4942.96
515.85346875,4942.9115
515.8774375,4942.8335
515.87340625,4942.7995
515.86203125,4942.7585
515.8608125,4942.726
515.8496875,4942.696
515.83446875,4942.6735
515.8286875,4942.636
515.82490625,4942.5985
515.83284375,4942.5565
515.8369375,4942.5315
515.83875,4942.493
515.86396875,4942.4465
515.8776875,4942.434
515.90665625,4942.408
515.9300625,4942.376
515.95528125,4942.3285
515.95909375,4942.3075
515.97059375,4942.264
515.970625,4942.245
515.970125,4942.219
515.9770625,4942.153
515.976125,4942.0915
515.9848125,4942.0605
515.987375,4942.0345
515.98415625,4941.974
515.9846875,4941.948
516.001,4941.902
516.0173125,4941.8705
516.0346875,4941.784
516.03140625,4941.7575
516.025125,4941.7055
516.0145,4941.67
515.98509375,4941.636
516.001375,4941.614
515.9881875,4941.583
515.94509375,4941.522
515.9441875,4941.449
515.953875,4941.413
515.9546875,4941.3725
515.95115625,4941.3465
515.95246875,4941.31
515.96575,4941.2675
515.9769375,4941.237
515.98996875,4941.193
515.99178125,4941.155
515.99434375,4941.123
516.0028125,4941.076
516.01171875,4941.047
516.0163125,4941.0245
516.031125,4940.976
516.02175,4940.9445
516.00175,4940.9025
515.9969375,4940.8785
515.9926875,4940.837
515.9909375,4940.805
515.99428125,4940.7695
515.99584375,4940.7485
515.976625,4940.675
515.9616875,4940.651
515.95078125,4940.619
515.957,4940.534
515.946375,4940.507
515.9791875,4940.4535
516.0168125,4940.433
516.0308125,4940.412
516.0514375,4940.371
516.07609375,4940.343
516.093375,4940.323
516.11525,4940.308
516.13865625,4940.279
516.16384375,4940.2445
516.1844375,4940.2145
516.2045625,4940.173
516.22034375,4940.142
516.22015625,4940.1
516.201125,4940.07
516.19278125,4940.0395
516.21084375,4940.0105
516.218,4939.982
516.22746875,4939.9395
516.2325625,4939.9085
516.24253125,4939.8725
516.25296875,4939.84
516.260375,4939.81
516.2606875,4939.7735
516.23659375,4939.7385
516.2315625,4939.6965
516.232125,4939.662
516.23621875,4939.626
516.23959375,4939.586
516.255375,4939.5505
516.26075,4939.522
516.2628125,4939.4915
516.27175,4939.4505
516.26875,4939.4125
516.27165625,4939.3135
516.26940625,4939.2955
516.27278125,4939.229
516.28509375,4939.1475
516.286125,4939.1235
516.2866875,4939.088
516.3006875,4939.0575
516.32534375,4939.0385
516.3358125,4939.0055
516.32646875,4938.9645
516.33065625,4938.8505
516.33984375,4938.8155
516.34803125,4938.778
516.35009375,4938.75
516.350125,4938.7105
516.3379375,4938.6665
516.331125,4938.63
516.31246875,4938.6055
516.3040625,4938.571
516.29846875,4938.528
516.30025,4938.483
516.26696875,4938.416
516.2509375,4938.37
516.23875,4938.342
516.20621875,4938.257
516.19909375,4938.2315
516.184875,4938.1915
516.170125,4938.1555
516.15590625,4938.075
516.1198125,4938.0145
516.0890625,4937.9745
516.06365625,4937.947
515.981125,4937.9125
515.95596875,4937.894
515.8909375,4937.8555
515.815,4937.829
515.75734375,4937.815
515.68621875,4937.7895
515.57928125,4937.778
515.5400625,4937.768
515.5139375,4937.7865
515.456625,4937.8315
515.42740625,4937.8455
515.38425,4937.833
515.2923125,4937.864
515.215625,4937.8685
515.17546875,4937.841
515.15159375,4937.824
515.11196875,4937.785
515.06725,4937.7725
515.02915625,4937.7835
514.9809375,4937.804
514.94665625,4937.8145
514.91440625,4937.8315
514.8854375,4937.8355
514.8206875,4937.84
514.7731875,4937.834
514.71578125,4937.8135
514.6776875,4937.785
514.6456875,4937.769
514.6159375,4937.7375
514.60096875,4937.716
514.5844375,4937.6725
514.55340625,4937.592
514.5231875,4937.563
514.48278125,4937.5325
514.45384375,4937.5245
514.41575,4937.5125
514.37840625,4937.5065
514.3415625,4937.5005
514.312125,4937.5055
514.26765625,4937.485
514.25496875,4937.471
514.22575,4937.452
514.20159375,4937.4295
514.17009375,4937.408
514.138875,4937.394
514.06825,4937.3685
514.03853125,4937.362
513.88053125,4937.2765
513.840375,4937.2405
513.8279375,4937.222
513.81115625,4937.196
513.778625,4937.158
513.73746875,4937.1305
513.7103125,4937.121
513.684125,4937.109
513.64503125,4937.089
513.59903125,4937.0585
513.5685625,4937.028
513.5464375,4937.0025
513.512125,4936.946
513.47859375,4936.9115
513.449875,4936.858
513.412,4936.815
513.3921875,4936.7925
513.33475,4936.7335
513.2925625,4936.689
513.23184375,4936.681
513.1995,4936.6565
513.16703125,4936.6135
513.1510625,4936.593
513.1264375,4936.5875
513.07465625,4936.5775
513.05915625,4936.5675
513.02465625,4936.554
512.99240625,4936.54
512.93990625,4936.501
512.878,4936.4525
512.84959375,4936.41
512.82353125,4936.352
512.80175,4936.2965
512.7685625,4936.2495
512.722875,4936.208
512.67975,4936.1725
512.64678125,4936.1455
512.57725,4936.1085
512.52596875,4936.0965
512.486375,4936.0575
512.47015625,4936.034
512.4531875,4936.0005
512.42859375,4935.965
512.40478125,4935.924
512.3718125,4935.8895
512.35278125,4935.861
512.33175,4935.8315
512.30559375,4935.823
512.2690625,4935.8045
512.19159375,4935.804
512.13771875,4935.8215
512.08665625,4935.835
512.0429375,4935.8465
512.01325,4935.8445
511.9863125,4935.8515
511.9461875,4935.8395
511.91546875,4935.8355
511.8898125,4935.831
511.84715625,4935.815
511.82025,4935.804
511.7875,4935.7995
511.7600625,4935.7975
511.73390625,4935.802
511.6874375,4935.8065
511.66278125,4935.8135
511.6148125,4935.795
511.579,4935.7885
511.54828125,4935.7795
511.50434375,4935.7695
511.4626875,4935.7725
511.43396875,4935.7755
511.40934375,4935.7695
511.378375,4935.7625
511.3408125,4935.753
511.30396875,4935.762
511.27525,4935.76
511.2308125,4935.762
511.1993125,4935.7685
511.15815625,4935.7675
511.06621875,4935.768
511.04159375,4935.7725
511.0181875,4935.7885
510.9905,4935.804
510.9566875,4935.8335
510.9185625,4935.8425
510.826875,4935.8535
510.78240625,4935.8725
510.74684375,4935.883
510.7234375,4935.897
510.70159375,4935.92
510.6936875,4935.946
510.67153125,4935.9875
510.6506875,4936.006
510.61484375,4936.044
510.5899375,4936.063
510.55890625,4936.0845
510.53984375,4936.106
510.511875,4936.1255
510.48496875,4936.1365
510.431875,4936.1455
510.4036875,4936.1415
510.35565625,4936.1485
510.30153125,4936.175
510.27459375,4936.193
510.2255625,4936.2145
510.16128125,4936.2345
510.1079375,4936.2465
510.0756875,4936.2505
510.03959375,4936.2635
510.001,4936.275
509.9545,4936.2795
509.93671875,4936.2985
509.8970625,4936.3335
509.88128125,4936.3705
509.851,4936.4305
509.80928125,4936.4815
509.7881875,4936.516
509.771125,4936.552
509.76396875,4936.5825
509.75684375,4936.621
509.744875,4936.6385
509.68340625,4936.637
509.648875,4936.6425
509.5675625,4936.6735
509.55359375,4936.6795
509.51625,4936.695
509.442375,4936.6845
509.39565625,4936.676
509.35603125,4936.664
509.328875,4936.6575
509.28775,4936.647
509.2514375,4936.638
509.22453125,4936.6215
509.20040625,4936.605
509.1425,4936.6085
509.0896875,4936.623
509.05790625,4936.6305
509.01421875,4936.6385
508.98221875,4936.669
508.95525,4936.7155
508.933125,4936.755
508.90209375,4936.792
508.87440625,4936.8085
508.843625,4936.8525
508.814125,4936.8865
508.77778125,4936.939
508.74803125,4936.984
508.73096875,4937.034
508.7195,4937.063
508.71109375,4937.0995
508.70825,4937.1445
508.7041875,4937.174
508.6945,4937.2075
508.6838125,4937.241
508.67996875,4937.278
508.6720625,4937.3075
508.6669375,4937.3425
508.6519375,4937.3795
508.63209375,4937.402
508.61,4937.43
508.58484375,4937.447
508.55128125,4937.4805
508.525625,4937.5065
508.495125,4937.528
508.46946875,4937.5445
508.44303125,4937.576
508.42496875,4937.5955
508.39753125,4937.63
508.37184375,4937.659
508.33371875,4937.721
508.32403125,4937.741
508.30725,4937.7765
508.29478125,4937.8235
508.27290625,4937.851
508.25078125,4937.8845
508.2238125,4937.9445
508.2164375,4937.9845
508.20928125,4938.0345
508.20796875,4938.071
508.21125,4938.1005
508.2165625,4938.1345
508.240625,4938.203
508.2644375,4938.2695
508.25528125,4938.29
508.2460625,4938.362
508.23790625,4938.3895
508.23965625,4938.4435
508.24190625,4938.4725
508.24265625,4938.5045
508.24871875,4938.5345
508.2516875,4938.6145
508.226125,4938.7095
508.23103125,4938.8085
508.2514375,4938.9375
508.31078125,4939.092
508.30559375,4939.146
508.30396875,4939.2335
508.3496875,4939.3605
508.3565,4939.4365
508.36684375,4939.525
508.36328125,4939.569
508.35159375,4939.6165
508.28846875,4939.7935
508.28196875,4939.805
508.27321875,4939.8205
508.24790625,4939.856
508.2038125,4939.8935
508.146125,4939.948
508.10040625,4939.985
508.05959375,4940.029
508.0223125,4940.0595
507.87671875,4940.2355
507.84596875,4940.259
507.75615625,4940.2775
507.63753125,4940.276
507.5781875,4940.2625
507.50525,4940.242
507.439125,4940.2215
507.373,4940.21
507.28809375,4940.21
507.20346875,4940.2185
507.027125,4940.254
506.88290625,4940.33
506.8371875,4940.376
506.82684375,4940.4895
506.80996875,4940.5745
506.765875,4940.7135
506.72696875,4940.776
506.6929375,4940.8475
506.6913125,4940.9405
506.6114375,4941.0035
506.55584375,4941.0155
506.53321875,4941.024
506.49253125,4941.0335
506.4808125,4941.0495
506.44753125,4941.0565
506.41575,4941.0645
506.36846875,4941.072
506.2594375,4941.092
506.2335,4941.1
506.20171875,4941.1165
506.18059375,4941.142
506.155625,4941.1945
506.1334375,4941.245
506.11484375,4941.28
506.1003125,4941.314
506.09825,4941.3425
506.0821875,4941.379
506.07784375,4941.4035
506.0935625,4941.44
506.09784375,4941.468
506.13765625,4941.5215
506.1490625,4941.543
506.15715625,4941.5885
506.124375,4941.582
506.10178125,4941.557
506.089375,4941.536
506.0685625,4941.505
506.04496875,4941.4775
506.029,4941.4485
506.00134375,4941.4215
505.971875,4941.3965
505.94346875,4941.3725
505.91275,4941.345
505.8848125,4941.3195
505.8523125,4941.303
505.82209375,4941.2945
505.792625,4941.28
505.72859375,4941.273
505.67321875,4941.269
505.64809375,4941.251
505.6168125,4941.2675
505.5644375,4941.2865
505.530125,4941.294
505.49809375,4941.2925
505.4551875,4941.2835
505.3926875,4941.2695
505.32103125,4941.264
505.2841875,4941.2555
505.24125,4941.2465
505.2034375,4941.232
505.168625,4941.227
505.10465625,4941.177
505.06809375,4941.159
505.02846875,4941.1375
504.99190625,4941.1245
504.95609375,4941.11
504.8861875,4941.1275
504.835625,4941.133
504.78378125,4941.1385
504.7223125,4941.131
504.6526875,4941.1295
504.60646875,4941.113
504.55996875,4941.1035
504.49571875,4941.0885
504.46346875,4941.0735
504.42715625,4941.054
504.3969375,4941.037
504.376875,4941.024
504.3474375,4941.0055
504.3068125,4940.985
504.28553125,4940.939
504.2690625,4940.91
504.2761875,4940.8875
504.25315625,4940.832
504.21534375,4940.7825
504.17325,4940.7305
504.1334375,4940.6845
504.114875,4940.678
504.0775625,4940.658
504.0610625,4940.652
504.03340625,4940.6215
503.99278125,4940.59
503.9846875,4940.572
503.96084375,4940.535
503.94515625,4940.5
503.92359375,4940.474
503.8893125,4940.451
503.85859375,4940.435
503.85025,4940.418
503.84953125,4940.388
503.8261875,4940.3445
503.84278125,4940.304
503.8506875,4940.272
503.8543125,4940.225
503.8456875,4940.2115
503.82103125,4940.2245
503.64621875,4940.247
503.6223125,4940.2455
503.5458125,4940.2745
503.521125,4940.3005
503.51090625,4940.3435
503.4984375,4940.364
503.4851875,4940.39
503.4655625,4940.434
503.47696875,4940.462
503.4919375,4940.4765
503.5286875,4940.5285
503.54340625,4940.548
503.55909375,4940.6
503.55903125,4940.6355
503.56178125,4940.662
503.56428125,4940.6945
503.56321875,4940.731
503.577875,4940.7905
503.59203125,4940.848
503.59809375,4940.8695
503.6084375,4940.9155
503.62009375,4940.952
503.62915625,4940.9995
503.65503125,4941.0325
503.663625,4941.074
503.6861875,4941.1115
503.6899375,4941.156
503.69446875,4941.189
503.69259375,4941.2375
503.68825,4941.261
503.68134375,4941.3
503.66759375,4941.324
503.65003125,4941.3545
503.63853125,4941.4005
503.6366875,4941.431
503.6480625,4941.4785
503.6540625,4941.55
503.65759375,4941.5765
503.6585625,4941.5975
503.65775,4941.64
503.64678125,4941.6715
503.63959375,4941.7275
503.63675,4941.763
503.64128125,4941.797
503.6465625,4941.8325
503.61171875,4941.8525
503.5700625,4941.8565
503.54284375,4941.87
503.505,4941.875
503.468125,4941.8835
503.43934375,4941.9315
503.42328125,4941.973
503.414875,4942.0035
503.3924375,4942.0455
503.3878125,4942.08
503.38446875,4942.1215
503.381875,4942.1545
503.37853125,4942.183
503.38228125,4942.227
503.3786875,4942.2555
503.36390625,4942.2905
503.3405,4942.3085
503.29140625,4942.347
503.260125,4942.377
503.23846875,4942.4175
503.212,4942.4405
503.189875,4942.459
503.160375,4942.482
503.1278125,4942.5145
503.10896875,4942.5545
503.105875,4942.583
503.108875,4942.6065
503.1238125,4942.653
503.1555,4942.699
503.17146875,4942.725
503.200875,4942.7875
503.20565625,4942.817
503.2030625,4942.8575
503.195875,4942.892
503.1785,4942.9625
503.1651875,4943.042
503.16059375,4943.067
503.16459375,4943.1105
503.16684375,4943.139
503.16603125,4943.161
503.15046875,4943.2155
503.1278125,4943.236
503.09909375,4943.252
503.0683125,4943.2675
503.0225625,4943.279
502.99459375,4943.2905
502.9536875,4943.3
502.9234375,4943.3125
502.8624375,4943.3235
502.83271875,4943.324
502.79534375,4943.336
502.76103125,4943.338
502.72621875,4943.343
502.69396875,4943.3435
502.665,4943.3495
502.63625,4943.3575
502.59128125,4943.372
502.56203125,4943.3835
502.55134375,4943.408
502.54365625,4943.448
502.5445625,4943.5135
502.53715625,4943.5565
502.5269375,4943.584
502.52559375,4943.63
502.53190625,4943.665
502.5430625,4943.6895
502.56128125,4943.7275
502.58515625,4943.744
502.61078125,4943.779
502.62671875,4943.8125
502.622875,4943.844
502.63121875,4943.879
502.64946875,4943.9045
502.67459375,4943.914
502.71525,4943.9315
502.73221875,4943.958
502.7405625,4943.992
502.73178125,4944.0095
502.72653125,4944.02
502.6980625,4944.027
502.66403125,4944.0325
502.62615625,4944.036
502.5888125,4944.0405
502.5516875,4944.0535
502.51890625,4944.0595
502.48509375,4944.066
502.43884375,4944.084
502.37525,4944.126
502.32859375,4944.163
502.2863125,4944.196
502.24021875,4944.25
502.18828125,4944.3075
502.14903125,4944.3605
502.1123125,4944.42
502.0715625,4944.4725
502.0366875,4944.507
502.0094375,4944.537
501.98565625,4944.613
501.96884375,4944.638
501.9716875,4944.716
501.96778125,4944.7565
501.960375,4944.784
501.95290625,4944.8245
501.95278125,4944.878
501.927,4944.928
501.924125,4944.96
501.912625,4944.9895
501.85553125,4945.075
501.83209375,4945.102
501.81453125,4945.1205
501.80178125,4945.144
501.7759375,4945.223
501.77203125,4945.2635
501.751125,4945.3
501.7426875,4945.315
501.7159375,4945.3565
501.6993125,4945.3965
501.690125,4945.4175
501.6610625,4945.458
501.6343125,4945.4965
501.62309375,4945.514
501.555875,4945.5785
501.53475,4945.6015
501.5280625,4945.6355
501.51525,4945.672
501.445375,4945.785
501.40634375,4945.8515
501.366625,4945.8855
501.30590625,4946.0025
501.2786875,4946.008
501.2523125,4945.988
501.2166875,4946.015
501.19225,4946.036
501.153625,4946.035
501.103,4946.069
501.0633125,4946.0815
501.031,4946.1085
501.001,4946.1135
500.97021875,4946.128
500.9150625,4946.1365
500.89390625,4946.166
500.85471875,4946.1915
500.83234375,4946.194
500.7939375,4946.2035
500.7560625,4946.2105
500.70590625,4946.2535
500.676375,4946.274
500.657,4946.3065
500.6224375,4946.3065
500.57821875,4946.31
500.55309375,4946.2985
500.524875,4946.293
500.4860625,4946.277
500.4604375,4946.257
500.33040625,4946.228
500.26184375,4946.212
500.23390625,4946.199
500.193,4946.1925
500.16659375,4946.193
500.0961875,4946.191
500.06346875,4946.1715
500.04290625,4946.157
500,4946.143
499.96003125,4946.101
499.92375,4946.041
499.9120625,4946.0195
499.87196875,4945.9875
499.8300625,4945.9805
499.7879375,4945.9515
499.767375,4945.9355
499.7085,4945.839
499.6894375,4945.8085
499.67321875,4945.7845
499.6475625,4945.7505
499.61609375,4945.723
499.58309375,4945.6995
499.57040625,4945.6795
499.54271875,4945.6525
499.5061875,4945.631
499.47290625,4945.6245
499.42390625,4945.6215
499.3759375,4945.625
499.34725,4945.6155
499.3271875,4945.6105
499.2705625,4945.636
499.2383125,4945.651
499.2185,4945.666
499.18371875,4945.688
499.13978125,4945.6965
499.1171875,4945.705
499.0856875,4945.7205
499.06640625,4945.7535
499.057,4945.796
499.02525,4945.8135
498.9891875,4945.824
498.9633125,4945.8385
498.92953125,4945.856
498.9064375,4945.818
498.88865625,4945.7845
498.87621875,4945.746
498.8579375,4945.7275
498.8003125,4945.727
498.75740625,4945.724
498.724375,4945.7245
498.6878125,4945.728
498.65175,4945.7295
498.61165625,4945.734
498.5664375,4945.7425
498.5420625,4945.752
498.51084375,4945.7535
498.46740625,4945.759
498.4536875,4945.766
498.3605,4945.781
498.3074375,4945.776
498.286625,4945.789
498.24496875,4945.7915
498.2101875,4945.793
498.16853125,4945.804
498.13271875,4945.804
498.0966875,4945.79
498.06771875,4945.7785
498.027625,4945.762
497.99409375,4945.731
497.9603125,4945.691
497.9351875,4945.657
497.91384375,4945.6765
497.9026875,4945.717
497.89175,4945.747
497.88159375,4945.773
497.8425,4945.7955
497.80871875,4945.8105
497.77721875,4945.8305
497.7426875,4945.863
497.72084375,4945.8865
497.707875,4945.954
497.64565625,4945.974
497.63396875,4946.0045
497.62459375,4946.041
497.61821875,4946.0845
497.61034375,4946.11
497.6001875,4946.1445
497.57303125,4946.167
497.55446875,4946.191
497.52375,4946.22
497.46203125,4946.28
497.44096875,4946.2975
497.41759375,4946.3495
497.420125,4946.392
497.420875,4946.43
497.41859375,4946.4475
497.4081875,4946.489
497.40334375,4946.5445
497.39853125,4946.5665
497.3843125,4946.5925
497.3680625,4946.6225
497.3528125,4946.6545
497.32384375,4946.6965
497.29109375,4946.727
497.2728125,4946.751
497.261875,4946.7735
497.24334375,4946.804
497.2245625,4946.8475
497.19078125,4946.8835
497.16259375,4946.9015
497.13515625,4946.927
497.101125,4946.9395
497.077,4946.974
497.037625,4946.983
497.00209375,4947.0045
496.973125,4947.0355
496.95990625,4947.075
496.940875,4947.099
496.9208125,4947.115
496.8974375,4947.144
496.877875,4947.176
496.805,4947.185
496.72653125,4947.1825
496.67803125,4947.1725
496.6241875,4947.1705
496.556625,4947.179
496.49465625,4947.1915
496.3605625,4947.157
496.33771875,4947.12
496.3278125,4947.0875
496.3031875,4947.0685
496.26659375,4947.043
496.24528125,4947.0345
496.1843125,4947.014
496.14265625,4946.979
496.11396875,4946.9735
496.08221875,4946.9595
496.03321875,4946.9705
495.9913125,4946.9805
495.95446875,4946.988
495.92553125,4947
495.89784375,4947.0055
495.85871875,4947.003
495.82596875,4947.0145
495.80309375,4947.0205
495.75078125,4947.0525
495.68396875,4947.0305
495.65478125,4947.04
495.51659375,4947.045
495.48409375,4947.0635
495.44675,4947.071
495.41778125,4947.0735
495.3799375,4947.0885
495.3395625,4947.095
495.31315625,4947.119
495.279625,4947.134
495.24965625,4947.1515
495.21409375,4947.172
495.184875,4947.1785
495.14575,4947.1905
495.11196875,4947.2115
495.07134375,4947.2465
495.0175,4947.255
494.9750625,4947.2465
494.93775,4947.2435
494.9118125,4947.2325
494.78584375,4947.2125
494.7441875,4947.198
494.71878125,4947.195
494.6979375,4947.191
494.66975,4947.1695
494.65059375,4947.152
494.63190625,4947.135
494.61159375,4947.117
494.59278125,4947.0745
494.535375,4947.0345
494.51275,4947.02
494.48303125,4947.003
494.441375,4946.981
494.40225,4946.9735
494.36771875,4946.9645
494.33953125,4946.9565
494.3113125,4946.9565
494.282875,4946.9505
494.2404375,4946.9405
494.16575,4946.938
494.12359375,4946.9195
494.08115625,4946.888
494.02196875,4946.852
493.967875,4946.815
493.8476875,4946.7365
493.86040625,4946.7075
493.88225,4946.6795
493.90409375,4946.655
493.92440625,4946.6245
493.945,4946.593
493.9726875,4946.564
493.99275,4946.5285
494.00290625,4946.4985
494.01053125,4946.4715
494.04328125,4946.372
494.065125,4946.299
494.06665625,4946.2625
494.07478125,4946.23
494.06665625,4946.193
494.05040625,4946.159
494.048875,4946.1365
494.02421875,4946.0815
494.01584375,4946.054
494.002125,4946.008
493.99728125,4945.94
493.99221875,4945.899
493.9749375,4945.858
493.9294375,4945.79
493.893625,4945.7605
493.86746875,4945.739
493.847125,4945.7145
493.7968125,4945.665
493.7638125,4945.633
493.74475,4945.619
493.71653125,4945.5875
493.698,4945.5705
493.660125,4945.5365
493.6398125,4945.506
493.59025,4945.439
493.5460625,4945.392
493.519875,4945.357
493.50615625,4945.3385
493.47440625,4945.3025
493.4495,4945.2715
493.43246875,4945.2435
493.42865625,4945.2105
493.419,4945.156
493.3929375,4945.045
493.378375,4944.9305
493.375875,4944.9045
493.368625,4944.867
493.36334375,4944.8385
493.34540625,4944.793
493.24153125,4944.649
493.20496875,4944.6215
493.1844375,4944.597
493.162625,4944.5715
493.13778125,4944.547
493.11653125,4944.5045
493.10159375,4944.48
493.0765,4944.4465
493.063375,4944.409
493.05203125,4944.3685
493.0455,4944.341
493.0148125,4944.309
492.98965625,4944.297
492.9498125,4944.2715
492.927,4944.243
492.90903125,4944.217
492.89434375,4944.19
492.8510625,4944.167
492.8365625,4944.1245
492.8298125,4944.079
492.82465625,4944.007
492.81696875,4943.968
492.7940625,4943.9425
492.69878125,4943.914
492.655125,4943.905
492.62359375,4943.894
492.59253125,4943.87
492.531375,4943.8285
492.46621875,4943.806
492.41015625,4943.78
492.3814375,4943.7525
492.354125,4943.7335
492.314875,4943.7195
492.24975,4943.6955
492.19578125,4943.6875
492.1514375,4943.67
492.0911875,4943.65
492.06571875,4943.6225
492.02696875,4943.5775
491.9863125,4943.5525
491.89128125,4943.517
491.858125,4943.5095
491.8149375,4943.494
491.7950625,4943.481
491.769625,4943.4445
491.7420625,4943.393
491.712625,4943.3705
491.61034375,4943.3245
491.56084375,4943.3035
491.49965625,4943.302
491.4340625,4943.2955
491.39178125,4943.29
491.3151875,4943.2785
491.27734375,4943.2735
491.2051875,4943.2635
491.1753125,4943.258
491.1344375,4943.2495
491.109625,4943.238
491.07,4943.22
491.03309375,4943.202
491.00015625,4943.173
490.95253125,4943.125
490.933375,4943.111
490.89509375,4943.1025
490.8476875,4943.092
490.83134375,4943.063
490.83203125,4943.017
490.83275,4942.948
490.8318125,4942.88
490.82665625,4942.8095
490.8261875,4942.7965
490.834375,4942.742
490.8385625,4942.706
490.8673125,4942.64
490.8955625,4942.576
490.91609375,4942.5335
490.92521875,4942.4865
490.92709375,4942.418
490.9289375,4942.344
490.937125,4942.2635
490.9635,4942.2595
491.07559375,4942.2415
491.14565625,4942.2285
491.21359375,4942.218
491.24909375,4942.207
491.2850625,4942.1795
491.3240625,4942.1365
491.37240625,4942.083
491.426125,4942.0175
491.44315625,4941.992
491.46696875,4941.926
491.482625,4941.8555
491.49196875,4941.8265
491.532125,4941.7685
491.56784375,4941.7485
491.59984375,4941.7215
491.58375,4941.6775
491.54334375,4941.5785
491.5419375,4941.563
491.55478125,4941.5485
491.60684375,4941.509
491.66990625,4941.4825
491.73365625,4941.4625
491.7528125,4941.46
491.8394375,4941.432
491.88825,4941.4055
491.9333125,4941.411
491.950125,4941.411
491.97721875,4941.408
492.01575,4941.3955
492.09140625,4941.352
492.15703125,4941.332
492.26025,4941.3075
492.2824375,4941.2905
492.34990625,4941.2365
492.3814375,4941.2065
492.41625,4941.1555
492.43865625,4941.1335
492.4725,4941.105
492.47953125,4941.077
492.492125,4941.032
492.52296875,4940.968
492.53090625,4940.9385
492.54025,4940.8965
492.53671875,4940.8545
492.5551875,4940.8095
492.559375,4940.7795
492.556125,4940.739
492.54746875,4940.669
492.534875,4940.595
492.53884375,4940.5275
492.5635,4940.4655
492.5656875,4940.46
492.58390625,4940.3985
492.630375,4940.3375
492.7674375,4940.186
492.87325,4940.0885
492.93884375,4940.0225
492.93534375,4939.9795
492.92975,4939.9255
492.93303125,4939.8925
492.9414375,4939.8555
492.92228125,4939.79
492.91575,4939.763
492.9126875,4939.716
492.90265625,4939.6755
492.885375,4939.65
492.8666875,4939.623
492.8136875,4939.566
492.80809375,4939.532
492.80528125,4939.483
492.78753125,4939.4305
492.77421875,4939.387
492.75390625,4939.35
492.7394375,4939.333
492.71209375,4939.2635
492.69296875,4939.2355
